Order ID;Date;Product;Category; Purchase Price ; Sale Price ; Profit ;Quantity;Order Status;Delivery Date;Delivery Time (Days);Delivery Cost; Revenue ;Salesperson;Customer Name;Gender;Age;Age Group;State;Country
1743;24/07/2022;TV;Electronics; 26 ; 43 ; 29 ;2;Delivered;31/07/2022;7;5; 34 ;Chris Jordan;Martin Wilson;Female;44;Middle Age;Boston;United States
1744;10/07/2022;Refrigerator;Appliances; 55 ; 72 ; 813 ;48;Delivered;17/07/2022;7;3; 816 ;Lisa Rizi;Dr. Raymond Smith;Female;62;Senior;Atlanta;United States
1745;13/04/2022;Sandles;Footwear; 36 ; 56 ; 218 ;11;Delivered;15/04/2022;2;2; 220 ;Chris Jordan;Deborah Stafford;Female;47;Middle Age;Chicago;United States
1746;02/09/2022;T-shirt;Clothing; 68 ; 96 ; 1.284 ;46;Delivered;09/09/2022;7;4; 1.288 ;Emily Lizz;Julia Nguyen;Male;25;Young;Los Angeles;United States
1747;11/05/2022;T-shirt;Clothing; 28 ; 68 ; 516 ;13;Delivered;16/05/2022;5;4; 520 ;Lisa Rizi;Tracy Bowers;Male;25;Young;Houston;United States
1748;07/02/2022;Sandles;Footwear; 87 ; 97 ; 186 ;19;Delivered;12/02/2022;5;4; 190 ;David Willy;Patricia Johnson;Female;51;Senior;Seattle;United States
1749;23/11/2022;TV;Electronics; 45 ; 85 ; 1.438 ;36;Delivered;28/11/2022;5;2; 1.440 ;David Willy;Robin Sullivan;Female;56;Senior;Chicago;United States
1750;19/07/2022;Jeans;Clothing; 67 ; 80 ; 99 ;8;Delivered;25/07/2022;6;5; 104 ;Emily Lizz;Tammy Mccormick;Female;33;Middle Age;Los Angeles;United States
1751;24/07/2022;T-shirt;Clothing; 81 ; 99 ; 608 ;34;Delivered;25/07/2022;1;4; 612 ;Emily Lizz;Jason Payne;Male;21;Young;Los Angeles;United States
1752;05/11/2022;Jeans;Clothing; 61 ; 88 ; 1.024 ;38;Delivered;10/11/2022;5;2; 1.026 ;Arnold Fazer;Ashley Hughes;Female;60;Senior;Boston;United States
1753;14/07/2022;TV;Electronics; 99 ; 127 ; 555 ;20;Delivered;21/07/2022;7;5; 560 ;Arnold Fazer;Cody Holden;Male;27;Young;Washington, D.C.;United States
1754;05/08/2022;Jeans;Clothing; 32 ; 47 ; 57 ;4;Delivered;10/08/2022;5;3; 60 ;Arnold Fazer;Michael Nguyen;Male;34;Middle Age;Chicago;United States
1755;01/06/2022;Sandles;Footwear; 96 ; 128 ; 1.342 ;42;Delivered;04/06/2022;3;2; 1.344 ;Lisa Rizi;Michael Johnson;Female;58;Senior;Houston;United States
1756;18/09/2022;TV;Electronics; 43 ; 60 ; 642 ;38;Delivered;20/09/2022;2;4; 646 ;Lisa Rizi;Anthony Rowe;Female;48;Middle Age;Miami;United States
1757;15/12/2022;Refrigerator;Appliances; 92 ; 121 ; 199 ;7;Delivered;19/12/2022;4;4; 203 ;Chris Jordan;Michael Pacheco;Male;23;Young;New York;United States
1758;30/07/2022;Jeans;Clothing; 40 ; 53 ; 543 ;42;Delivered;06/08/2022;7;3; 546 ;David Willy;William Meyers;Female;43;Middle Age;Miami;United States
1759;24/05/2022;Laptop;Electronics; 23 ; 57 ; 677 ;20;Delivered;29/05/2022;5;3; 680 ;Arnold Fazer;Brandon Wagner;Female;28;Young;Seattle;United States
1760;10/03/2022;Sandles;Footwear; 20 ; 49 ; 1.099 ;38;Delivered;12/03/2022;2;3; 1.102 ;Chris Jordan;Richard Gonzalez;Female;23;Young;Washington, D.C.;United States
1761;12/10/2022;Watch;Accessories; 85 ; 123 ; 1.708 ;45;Delivered;18/10/2022;6;2; 1.710 ;Lisa Rizi;Alexa Brown;Female;54;Senior;San Francisco;United States
1762;14/08/2022;Sneakers;Footwear; 45 ; 78 ; 1.117 ;34;Delivered;19/08/2022;5;5; 1.122 ;Chris Jordan;David Tran;Female;64;Senior;Houston;United States
1763;10/02/2022;T-shirt;Clothing; 97 ; 107 ; 26 ;3;Delivered;14/02/2022;1;4; 30 ;Chris Jordan;Jessica Duffy;Male;61;Senior;Seattle;United States
1764;28/11/2022;Washing Machine;Appliances; 87 ; 109 ; 658 ;30;Delivered;04/12/2022;6;2; 660 ;Emily Lizz;Alex Smith;Male;34;Middle Age;Atlanta;United States
1765;25/01/2022;Sneakers;Footwear; 39 ; 51 ; 19 ;2;Delivered;31/01/2022;6;5; 24 ;David Willy;Rachel Smith;Male;22;Young;Los Angeles;United States
1766;30/01/2022;Jeans;Clothing; 27 ; 64 ; 1.846 ;50;Delivered;05/02/2022;6;4; 1.850 ;Emily Lizz;Lisa Kim;Male;25;Young;San Francisco;United States
1767;02/07/2022;TV;Electronics; 91 ; 102 ; 413 ;38;Delivered;09/07/2022;7;5; 418 ;Arnold Fazer;Dr. Mallory Johnston;Male;21;Young;Chicago;United States
1768;22/09/2022;Laptop;Electronics; 88 ; 104 ; 542 ;34;Delivered;27/09/2022;5;2; 544 ;David Willy;Brittney Wolf;Female;51;Senior;Boston;United States
1769;20/08/2022;TV;Electronics; 95 ; 134 ; 112 ;3;Delivered;23/08/2022;3;5; 117 ;David Willy;Stephanie Clark;Male;28;Young;Washington, D.C.;United States
1770;28/01/2022;Jeans;Clothing; 67 ; 92 ; 248 ;10;Delivered;02/02/2022;5;2; 250 ;Arnold Fazer;Dr. Kenneth Wilson;Male;49;Middle Age;Los Angeles;United States
1771;22/06/2022;T-shirt;Clothing; 86 ; 105 ; 71 ;4;Delivered;23/06/2022;1;5; 76 ;Arnold Fazer;Kirk Sims;Male;25;Young;Houston;United States
1772;04/08/2022;Smartphone;Electronics; 84 ; 116 ; 1.021 ;32;Delivered;07/08/2022;3;3; 1.024 ;Chris Jordan;Debra Sherman;Female;25;Young;Miami;United States
1773;30/01/2022;Refrigerator;Appliances; 35 ; 67 ; 572 ;18;Delivered;01/02/2022;2;4; 576 ;Lisa Rizi;Christopher Weaver;Female;58;Senior;Chicago;United States
1774;15/06/2022;Refrigerator;Appliances; 85 ; 119 ; 1.151 ;34;Delivered;21/06/2022;6;5; 1.156 ;Lisa Rizi;Isaac Key;Female;57;Senior;Chicago;United States
1775;17/07/2022;Sneakers;Footwear; 92 ; 115 ; 641 ;28;Delivered;20/07/2022;3;3; 644 ;David Willy;Richard Mcbride;Male;59;Senior;Houston;United States
1776;10/06/2022;Watch;Accessories; 99 ; 130 ; 1.174 ;38;Delivered;15/06/2022;5;4; 1.178 ;Chris Jordan;Joseph Johnson;Male;31;Middle Age;Washington, D.C.;United States
1777;03/04/2022;Watch;Accessories; 70 ; 100 ; 958 ;32;Delivered;10/04/2022;7;2; 960 ;Lisa Rizi;Stephanie Hall;Female;16;Young;New York;United States
1778;23/01/2022;Washing Machine;Appliances; 34 ; 51 ; 218 ;13;Delivered;30/01/2022;7;3; 221 ;Lisa Rizi;Samantha Palmer;Female;18;Young;Seattle;United States
1779;17/11/2022;Refrigerator;Appliances; 83 ; 119 ; 574 ;16;Delivered;24/11/2022;7;2; 576 ;Arnold Fazer;Anna Thomas;Male;34;Middle Age;San Francisco;United States
1780;02/04/2022;Sneakers;Footwear; 37 ; 47 ; 317 ;32;Delivered;08/04/2022;6;3; 320 ;Emily Lizz;Darrell Thompson;Female;46;Middle Age;New York;United States
1781;03/04/2022;Smartphone;Electronics; 22 ; 53 ; 1.329 ;43;Delivered;06/04/2022;3;4; 1.333 ;Chris Jordan;Bradley Johnson;Female;37;Middle Age;Atlanta;United States
1782;30/08/2022;Jeans;Clothing; 82 ; 99 ; 404 ;24;Delivered;06/09/2022;7;4; 408 ;Lisa Rizi;Rebecca Miller;Male;28;Young;Houston;United States
1783;08/01/2022;T-shirt;Clothing; 44 ; 65 ; 1.047 ;50;Delivered;09/01/2022;1;3; 1.050 ;Arnold Fazer;Victor Mack;Male;50;Middle Age;Houston;United States
1784;05/08/2022;Washing Machine;Appliances; 45 ; 59 ; 121 ;9;Delivered;11/08/2022;6;5; 126 ;Emily Lizz;Sara Watson;Female;32;Middle Age;New York;United States
1785;21/09/2022;Washing Machine;Appliances; 54 ; 66 ; 463 ;39;Delivered;25/09/2022;4;5; 468 ;Chris Jordan;Ralph Montgomery;Male;44;Middle Age;Seattle;United States
1786;23/11/2022;Smartphone;Electronics; 25 ; 36 ; 185 ;17;Delivered;25/11/2022;2;2; 187 ;David Willy;Allen Griffith;Female;21;Young;Los Angeles;United States
1787;02/05/2022;Watch;Accessories; 38 ; 73 ; 1.676 ;48;Delivered;05/05/2022;3;4; 1.680 ;Lisa Rizi;Robert Snyder;Female;57;Senior;Miami;United States
1788;18/02/2022;Sneakers;Footwear; 54 ; 66 ; 307 ;26;Delivered;22/02/2022;4;5; 312 ;David Willy;Matthew Kerr;Female;58;Senior;Miami;United States
1789;21/12/2022;Sandles;Footwear; 54 ; 66 ; 322 ;27;Delivered;22/12/2022;1;2; 324 ;Chris Jordan;Adam Harris;Male;51;Senior;Los Angeles;United States
1790;03/05/2022;Jeans;Clothing; 83 ; 94 ; 470 ;43;Delivered;06/05/2022;3;3; 473 ;Emily Lizz;Angela Mills;Male;27;Young;Houston;United States
1791;15/09/2022;T-shirt;Clothing; 38 ; 53 ; 416 ;28;Delivered;17/09/2022;1;4; 420 ;Chris Jordan;Felicia Estes;Male;50;Middle Age;Washington, D.C.;United States
1792;23/05/2022;Sandles;Footwear; 76 ; 98 ; 502 ;23;Delivered;25/05/2022;2;4; 506 ;Emily Lizz;Samantha Matthews DVM;Female;36;Middle Age;Los Angeles;United States
1793;19/08/2022;Refrigerator;Appliances; 38 ; 68 ; 355 ;12;Delivered;24/08/2022;5;5; 360 ;Chris Jordan;Richard Bowman;Male;44;Middle Age;Miami;United States
1794;23/06/2022;Laptop;Electronics; 66 ; 78 ; 223 ;19;Delivered;27/06/2022;4;5; 228 ;Chris Jordan;Sara Watkins;Male;51;Senior;Washington, D.C.;United States
1795;16/06/2022;Jeans;Clothing; 37 ; 66 ; 228 ;8;Delivered;17/06/2022;1;4; 232 ;David Willy;Michelle Newman;Male;17;Young;Seattle;United States
1796;12/09/2022;Jeans;Clothing; 64 ; 86 ; 1.096 ;50;Delivered;19/09/2022;7;4; 1.100 ;Emily Lizz;Heidi White;Female;38;Middle Age;Chicago;United States
1797;01/09/2022;T-shirt;Clothing; 98 ; 137 ; 154 ;4;Delivered;06/09/2022;1;2; 156 ;Chris Jordan;Barbara Gomez;Male;26;Young;Los Angeles;United States
1798;28/06/2022;Watch;Accessories; 97 ; 123 ; 1.141 ;44;Delivered;05/07/2022;7;3; 1.144 ;Emily Lizz;Brian Davis;Male;43;Middle Age;Seattle;United States
1799;17/05/2022;Laptop;Electronics; 97 ; 132 ; 278 ;8;Delivered;22/05/2022;5;2; 280 ;Chris Jordan;Sandra Reed;Female;49;Middle Age;Atlanta;United States
1800;19/11/2022;T-shirt;Clothing; 59 ; 69 ; 198 ;20;Delivered;20/11/2022;1;2; 200 ;Lisa Rizi;Megan Jordan;Male;53;Senior;Miami;United States
1801;16/04/2022;Laptop;Electronics; 50 ; 83 ; 822 ;25;Delivered;17/04/2022;1;3; 825 ;Arnold Fazer;Amy Mcmahon;Female;18;Young;New York;United States
1802;18/03/2022;Refrigerator;Appliances; 79 ; 90 ; 259 ;24;Delivered;25/03/2022;7;5; 264 ;Lisa Rizi;Dave Beck;Female;45;Middle Age;Los Angeles;United States
1803;13/02/2022;T-shirt;Clothing; 98 ; 112 ; 403 ;29;Delivered;17/02/2022;1;3; 406 ;Lisa Rizi;Jennifer George;Male;17;Young;Los Angeles;United States
1804;03/09/2022;Sneakers;Footwear; 64 ; 103 ; 1.479 ;38;Delivered;09/09/2022;6;3; 1.482 ;Arnold Fazer;Melissa Brown MD;Female;39;Middle Age;New York;United States
1805;19/06/2022;Sandles;Footwear; 36 ; 71 ; 30 ;1;Delivered;23/06/2022;4;5; 35 ;David Willy;Veronica Payne;Male;49;Middle Age;New York;United States
1806;19/01/2022;Jeans;Clothing; 39 ; 59 ; 397 ;20;Delivered;26/01/2022;7;3; 400 ;Chris Jordan;Mary Scott;Female;51;Senior;Los Angeles;United States
1807;26/09/2022;T-shirt;Clothing; 55 ; 71 ; 45 ;3;Delivered;01/10/2022;1;3; 48 ;Arnold Fazer;Elizabeth Pena;Male;58;Senior;Houston;United States
1808;18/12/2022;Sandles;Footwear; 50 ; 66 ; 797 ;50;Delivered;19/12/2022;1;3; 800 ;Arnold Fazer;Dustin Anderson;Male;51;Senior;New York;United States
1809;07/01/2022;Watch;Accessories; 99 ; 109 ; 288 ;29;Delivered;10/01/2022;3;2; 290 ;David Willy;Michael Bishop;Male;50;Middle Age;Atlanta;United States
1810;30/07/2022;Laptop;Electronics; 62 ; 93 ; 553 ;18;Delivered;06/08/2022;7;5; 558 ;Chris Jordan;Carrie Short;Male;46;Middle Age;Atlanta;United States
1811;25/02/2022;Sneakers;Footwear; 38 ; 58 ; 178 ;9;Delivered;04/03/2022;7;2; 180 ;Arnold Fazer;Francis Ramirez;Female;28;Young;New York;United States
1812;13/11/2022;Sandles;Footwear; 99 ; 111 ; 69 ;6;Delivered;15/11/2022;2;3; 72 ;Arnold Fazer;Alison Fletcher;Female;20;Young;New York;United States
1813;13/10/2022;Laptop;Electronics; 89 ; 104 ; 251 ;17;Delivered;16/10/2022;3;4; 255 ;David Willy;Victoria Rodriguez;Male;45;Middle Age;New York;United States
1814;31/10/2022;Washing Machine;Appliances; 26 ; 44 ; 518 ;29;Delivered;02/11/2022;2;4; 522 ;Chris Jordan;Miguel Snyder;Male;45;Middle Age;Los Angeles;United States
1815;03/05/2022;Watch;Accessories; 50 ; 60 ; 418 ;42;Delivered;07/05/2022;4;2; 420 ;Emily Lizz;Michael Hayes;Female;24;Young;Atlanta;United States
1816;01/01/2022;T-shirt;Clothing; 50 ; 87 ; 1.737 ;47;Delivered;03/01/2022;1;2; 1.739 ;David Willy;Sherri Webster;Male;32;Middle Age;Boston;United States
1817;15/01/2022;Laptop;Electronics; 95 ; 125 ; 55 ;2;Delivered;21/01/2022;6;5; 60 ;David Willy;Gabriel Hart;Female;62;Senior;San Francisco;United States
1818;23/09/2022;Smartphone;Electronics; 75 ; 104 ; 664 ;23;Delivered;30/09/2022;7;3; 667 ;Emily Lizz;Tammy Sharp;Male;30;Young;Atlanta;United States
1819;11/03/2022;Laptop;Electronics; 29 ; 59 ; 1.078 ;36;Delivered;16/03/2022;5;2; 1.080 ;Emily Lizz;Eric Walker;Male;44;Middle Age;Seattle;United States
1820;11/03/2022;Washing Machine;Appliances; 60 ; 96 ; 573 ;16;Delivered;14/03/2022;3;3; 576 ;Chris Jordan;Tina Taylor;Male;60;Senior;New York;United States
1821;29/07/2022;T-shirt;Clothing; 99 ; 117 ; 358 ;20;Delivered;04/08/2022;1;2; 360 ;Lisa Rizi;Ashley Marshall;Male;44;Middle Age;Boston;United States
1822;25/07/2022;Watch;Accessories; 40 ; 60 ; 915 ;46;Delivered;01/08/2022;7;5; 920 ;Arnold Fazer;Alexander Spence;Male;59;Senior;Seattle;United States
1823;25/01/2022;T-shirt;Clothing; 94 ; 113 ; 584 ;31;Delivered;31/01/2022;1;5; 589 ;Chris Jordan;Kimberly Rogers;Male;50;Middle Age;Atlanta;United States
1824;11/09/2022;Watch;Accessories; 73 ; 101 ; 725 ;26;Delivered;16/09/2022;5;3; 728 ;Emily Lizz;Kimberly Orozco;Female;50;Middle Age;Miami;United States
1825;25/12/2022;Washing Machine;Appliances; 56 ; 74 ; 753 ;42;Delivered;29/12/2022;4;3; 756 ;Chris Jordan;Michael Kelly;Male;60;Senior;Washington, D.C.;United States
1826;21/12/2022;TV;Electronics; 96 ; 107 ; 349 ;32;Delivered;24/12/2022;3;3; 352 ;Arnold Fazer;Andrea Simmons;Male;55;Senior;New York;United States
1827;01/10/2022;Sandles;Footwear; 33 ; 71 ; 1.402 ;37;Delivered;06/10/2022;5;4; 1.406 ;David Willy;Alex Taylor;Male;42;Middle Age;Atlanta;United States
1828;31/03/2022;Laptop;Electronics; 76 ; 105 ; 633 ;22;Delivered;03/04/2022;3;5; 638 ;Emily Lizz;Douglas Austin;Male;39;Middle Age;Chicago;United States
1829;01/11/2022;Smartphone;Electronics; 49 ; 63 ; 471 ;34;Delivered;02/11/2022;1;5; 476 ;Lisa Rizi;Molly Ashley;Male;50;Middle Age;Chicago;United States
1830;03/06/2022;TV;Electronics; 63 ; 95 ; 796 ;25;Delivered;05/06/2022;2;4; 800 ;David Willy;John Anderson;Male;37;Middle Age;Seattle;United States
1831;08/04/2022;Sandles;Footwear; 47 ; 79 ; 1.469 ;46;Delivered;13/04/2022;5;3; 1.472 ;Arnold Fazer;Jeremy Daniels;Female;38;Middle Age;Los Angeles;United States
1832;13/04/2022;Refrigerator;Appliances; 31 ; 64 ; 1.647 ;50;Delivered;16/04/2022;3;3; 1.650 ;Lisa Rizi;Mr. Michael Rivera;Male;60;Senior;Chicago;United States
1833;16/05/2022;Watch;Accessories; 50 ; 83 ; 1.118 ;34;Delivered;22/05/2022;6;4; 1.122 ;Lisa Rizi;Jacob Poole;Female;20;Young;Washington, D.C.;United States
1834;25/09/2022;TV;Electronics; 96 ; 106 ; 237 ;24;Delivered;30/09/2022;5;3; 240 ;Lisa Rizi;Tracey Hunter;Male;27;Young;Houston;United States
1835;14/11/2022;Sneakers;Footwear; 61 ; 72 ; 7 ;1;Delivered;21/11/2022;7;4; 11 ;Arnold Fazer;Douglas Hawkins;Female;48;Middle Age;Chicago;United States
1836;17/05/2022;Sneakers;Footwear; 81 ; 107 ; 1.168 ;45;Delivered;19/05/2022;2;2; 1.170 ;Chris Jordan;Shannon Sullivan;Male;64;Senior;Miami;United States
1837;07/12/2022;T-shirt;Clothing; 54 ; 89 ; 661 ;19;Delivered;14/12/2022;1;4; 665 ;David Willy;Michael Allen;Male;40;Middle Age;Seattle;United States
1838;01/09/2022;T-shirt;Clothing; 32 ; 48 ; 126 ;8;Delivered;06/09/2022;1;2; 128 ;Lisa Rizi;Jonathan Thompson;Male;39;Middle Age;San Francisco;United States
1839;04/09/2022;Sandles;Footwear; 32 ; 63 ; 742 ;24;Delivered;10/09/2022;6;2; 744 ;Arnold Fazer;Michael Williamson;Female;46;Middle Age;Houston;United States
1840;11/07/2022;Laptop;Electronics; 24 ; 58 ; 1.120 ;33;Delivered;14/07/2022;3;2; 1.122 ;Lisa Rizi;Joseph Barnes;Female;40;Middle Age;Chicago;United States
1841;31/03/2022;Laptop;Electronics; 98 ; 110 ; 513 ;43;Delivered;07/04/2022;7;3; 516 ;Arnold Fazer;Kendra Palmer;Female;49;Middle Age;Houston;United States
1842;24/03/2022;Sandles;Footwear; 86 ; 120 ; 1.049 ;31;Delivered;25/03/2022;1;5; 1.054 ;David Willy;Alicia Alexander;Female;28;Young;Atlanta;United States
1843;21/07/2022;Jeans;Clothing; 54 ; 88 ; 709 ;21;Delivered;22/07/2022;1;5; 714 ;Lisa Rizi;Cassandra Phillips;Female;33;Middle Age;San Francisco;United States
1844;23/06/2022;Refrigerator;Appliances; 25 ; 48 ; 111 ;5;Delivered;24/06/2022;1;4; 115 ;David Willy;Jocelyn Schwartz;Female;47;Middle Age;Miami;United States
1845;03/11/2022;Refrigerator;Appliances; 70 ; 100 ; 686 ;23;Delivered;09/11/2022;6;4; 690 ;David Willy;Zachary Harris;Female;31;Middle Age;Atlanta;United States
1846;02/01/2022;Watch;Accessories; 29 ; 59 ; 595 ;20;Delivered;09/01/2022;7;5; 600 ;Lisa Rizi;Andrew Phillips;Female;48;Middle Age;Houston;United States
1847;28/06/2022;Sneakers;Footwear; 100 ; 115 ; 28 ;2;Delivered;01/07/2022;3;2; 30 ;Arnold Fazer;Frank Fox;Male;45;Middle Age;New York;United States
1848;11/10/2022;Laptop;Electronics; 42 ; 68 ; 465 ;18;Delivered;15/10/2022;4;3; 468 ;Lisa Rizi;Richard Warren;Female;55;Senior;Atlanta;United States
1849;09/06/2022;Jeans;Clothing; 38 ; 59 ; 838 ;40;Delivered;11/06/2022;2;2; 840 ;Chris Jordan;Samantha Turner;Male;64;Senior;Boston;United States
1850;24/02/2022;Jeans;Clothing; 89 ; 115 ; 1.141 ;44;Delivered;26/02/2022;2;3; 1.144 ;Arnold Fazer;Paul Trevino;Male;56;Senior;Atlanta;United States
1851;13/02/2022;Laptop;Electronics; 34 ; 68 ; 267 ;8;Delivered;19/02/2022;6;5; 272 ;Lisa Rizi;Mariah Cook;Female;50;Middle Age;Miami;United States
1852;07/12/2022;Watch;Accessories; 45 ; 68 ; 502 ;22;Delivered;08/12/2022;1;4; 506 ;Chris Jordan;Angela Osborne;Male;27;Young;Washington, D.C.;United States
1853;20/08/2022;TV;Electronics; 50 ; 85 ; 103 ;3;Delivered;25/08/2022;5;2; 105 ;Arnold Fazer;David Rodriguez;Male;48;Middle Age;Seattle;United States
1854;13/06/2022;Laptop;Electronics; 33 ; 70 ; 145 ;4;Delivered;14/06/2022;1;3; 148 ;David Willy;Stacy Kim;Female;29;Young;Atlanta;United States
1855;02/08/2022;Washing Machine;Appliances; 69 ; 109 ; 637 ;16;Delivered;03/08/2022;1;3; 640 ;David Willy;Patrick Hernandez;Male;59;Senior;Chicago;United States
1856;05/06/2022;Watch;Accessories; 38 ; 74 ; 1.220 ;34;Delivered;09/06/2022;4;4; 1.224 ;Arnold Fazer;Ethan Douglas;Male;60;Senior;Atlanta;United States
1857;09/03/2022;Washing Machine;Appliances; 32 ; 55 ; 458 ;20;Delivered;12/03/2022;3;2; 460 ;Lisa Rizi;Michael Payne;Female;35;Middle Age;New York;United States
1858;07/07/2022;TV;Electronics; 58 ; 86 ; 473 ;17;Delivered;10/07/2022;3;3; 476 ;Arnold Fazer;Jay Franco;Male;62;Senior;Washington, D.C.;United States
1859;29/06/2022;T-shirt;Clothing; 47 ; 73 ; 492 ;19;Delivered;04/07/2022;1;2; 494 ;Lisa Rizi;Albert Thomas;Male;34;Middle Age;Houston;United States
1860;19/08/2022;Sandles;Footwear; 98 ; 120 ; 1.051 ;48;Delivered;20/08/2022;1;5; 1.056 ;Emily Lizz;Aaron Kennedy;Female;43;Middle Age;Los Angeles;United States
1861;10/08/2022;Laptop;Electronics; 29 ; 63 ; 914 ;27;Delivered;12/08/2022;2;4; 918 ;Chris Jordan;Julie Hernandez;Female;35;Middle Age;Atlanta;United States
1862;13/07/2022;Jeans;Clothing; 78 ; 112 ; 100 ;3;Delivered;15/07/2022;2;2; 102 ;David Willy;Wendy Castro;Female;53;Senior;Boston;United States
1863;24/03/2022;TV;Electronics; 64 ; 77 ; 632 ;49;Delivered;31/03/2022;7;5; 637 ;David Willy;Victoria Hall;Male;63;Senior;Boston;United States
1864;31/03/2022;TV;Electronics; 21 ; 43 ; 941 ;43;Delivered;03/04/2022;3;5; 946 ;Lisa Rizi;Tyler Chang;Male;45;Middle Age;Boston;United States
1865;12/02/2022;Watch;Accessories; 91 ; 129 ; 1.176 ;31;Delivered;15/02/2022;3;2; 1.178 ;Arnold Fazer;David Faulkner;Male;22;Young;Atlanta;United States
1866;05/04/2022;Sneakers;Footwear; 41 ; 70 ; 1.012 ;35;Delivered;06/04/2022;1;3; 1.015 ;Lisa Rizi;Patrick Rios;Female;31;Middle Age;San Francisco;United States
1867;13/04/2022;Sneakers;Footwear; 72 ; 99 ; 1.186 ;44;Delivered;15/04/2022;2;2; 1.188 ;Arnold Fazer;Benjamin Thompson;Female;56;Senior;Chicago;United States
1868;12/11/2022;Refrigerator;Appliances; 24 ; 48 ; 405 ;17;Delivered;19/11/2022;7;3; 408 ;Lisa Rizi;Jeffery Macias;Female;28;Young;Seattle;United States
1869;24/08/2022;TV;Electronics; 87 ; 97 ; 406 ;41;Delivered;28/08/2022;4;4; 410 ;Emily Lizz;Shawn Hood;Female;18;Young;Washington, D.C.;United States
1870;30/03/2022;Washing Machine;Appliances; 53 ; 67 ; - ;26;Cancelled;01/04/2022;2;5; - ;Emily Lizz;Bryan Cummings;Female;27;Young;Houston;United States
1871;14/04/2022;TV;Electronics; 73 ; 105 ; 635 ;20;Delivered;21/04/2022;7;5; 640 ;David Willy;Destiny Robbins;Female;32;Middle Age;New York;United States
1872;11/06/2022;Refrigerator;Appliances; 100 ; 122 ; 436 ;20;Delivered;14/06/2022;3;4; 440 ;Lisa Rizi;Lauren Baxter;Female;59;Senior;Atlanta;United States
1873;02/10/2022;Smartphone;Electronics; 61 ; 93 ; 1.564 ;49;Delivered;08/10/2022;6;4; 1.568 ;David Willy;Gabrielle Watson;Male;59;Senior;San Francisco;United States
1874;27/12/2022;Refrigerator;Appliances; 81 ; 111 ; 628 ;21;Delivered;29/12/2022;2;2; 630 ;Chris Jordan;Meagan Hill;Female;58;Senior;New York;United States
1875;12/11/2022;Jeans;Clothing; 33 ; 54 ; 17 ;1;Delivered;15/11/2022;3;4; 21 ;Arnold Fazer;Scott Pope;Female;58;Senior;San Francisco;United States
1876;12/08/2022;Sneakers;Footwear; 37 ; 61 ; 261 ;11;Delivered;18/08/2022;6;3; 264 ;Lisa Rizi;Aaron Richardson;Male;27;Young;San Francisco;United States
1877;26/08/2022;T-shirt;Clothing; 78 ; 100 ; 724 ;33;Delivered;29/08/2022;1;2; 726 ;Emily Lizz;Thomas Montgomery;Female;58;Senior;Boston;United States
1878;11/09/2022;Refrigerator;Appliances; 52 ; 83 ; 89 ;3;Delivered;13/09/2022;2;4; 93 ;Chris Jordan;Lisa Payne;Male;47;Middle Age;San Francisco;United States
1879;15/05/2022;Washing Machine;Appliances; 56 ; 68 ; 451 ;38;Delivered;17/05/2022;2;5; 456 ;David Willy;Scott Dyer;Male;17;Young;Atlanta;United States
1880;13/08/2022;TV;Electronics; 34 ; 66 ; 795 ;25;Delivered;19/08/2022;6;5; 800 ;Chris Jordan;Christine Hodges;Female;61;Senior;Seattle;United States
1881;03/03/2022;Laptop;Electronics; 26 ; 66 ; 1.995 ;50;Delivered;04/03/2022;1;5; 2.000 ;David Willy;David Jones;Male;52;Senior;Seattle;United States
1882;20/03/2022;Smartphone;Electronics; 98 ; 130 ; 475 ;15;Delivered;22/03/2022;2;5; 480 ;David Willy;Gregory Valentine;Male;29;Young;Los Angeles;United States
1883;24/05/2022;Sneakers;Footwear; 65 ; 92 ; 1.213 ;45;Delivered;27/05/2022;3;2; 1.215 ;Emily Lizz;Matthew Combs;Male;49;Middle Age;Houston;United States
1884;21/01/2022;Washing Machine;Appliances; 36 ; 47 ; 314 ;29;Delivered;23/01/2022;2;5; 319 ;David Willy;Maria Peterson;Male;28;Young;Atlanta;United States
1885;31/01/2022;Refrigerator;Appliances; 71 ; 108 ; 1.588 ;43;Delivered;04/02/2022;4;3; 1.591 ;Arnold Fazer;Richard Harris;Male;19;Young;Boston;United States
1886;22/06/2022;Sandles;Footwear; 56 ; 70 ; 528 ;38;Delivered;27/06/2022;5;4; 532 ;Lisa Rizi;Nathan Dixon;Female;45;Middle Age;Houston;United States
1887;24/03/2022;T-shirt;Clothing; 56 ; 87 ; 555 ;18;Delivered;31/03/2022;1;3; 558 ;Arnold Fazer;Jason Murray;Female;46;Middle Age;Houston;United States
1888;23/09/2022;Watch;Accessories; 43 ; 68 ; 122 ;5;Delivered;30/09/2022;7;3; 125 ;Chris Jordan;Joseph Fitzpatrick;Female;17;Young;Chicago;United States
1889;27/10/2022;Laptop;Electronics; 43 ; 72 ; 1.010 ;35;Delivered;29/10/2022;2;5; 1.015 ;David Willy;Heather Jackson;Female;21;Young;Houston;United States
1890;26/02/2022;Watch;Accessories; 61 ; 73 ; 272 ;23;Delivered;28/02/2022;2;4; 276 ;Emily Lizz;Todd Powell;Male;48;Middle Age;Los Angeles;United States
